Match_id,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,BattingTeam_1
730087,HM Amla,Q de Kock,JH Kallis,AB de Villiers,JP Duminy,R McLaren,DA Miller,DW Steyn,M Morkel,WD Parnell,Imran Tahir,South Africa
730287,Tamim Iqbal,Anamul Haque,Imrul Kayes,Shamsur Rahman,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Sohag Gazi,Mashrafe Mortaza,Taskin Ahmed,AlNaNAmin Hossain,Bangladesh
730289,CH Gayle,KA Edwards,DM Bravo,D Ramdin,LMP Simmons,KA Pollard,DJ Bravo,SP Narine,JO Holder,R Rampaul,KAJ Roach,West Indies
730291,LMP Simmons,CH Gayle,D Ramdin,DM Bravo,KA Pollard,DJG Sammy,DJ Bravo,JO Holder,SP Narine,R Rampaul,KAJ Roach,West Indies
733983,BR Dunk,CM Gautam,AT Rayudu,RG Sharma,CJ Anderson,KA Pollard,AP Tare,P Suyal,JJ Bumrah,Harbhajan Singh,SL Malinga,Mumbai Indians
733989,S Dhawan,AJ Finch,KL Rahul,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar,Sunrisers Hyderabad
733995,LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,AP Tare,CJ Anderson,P Kumar,SL Malinga,JJ Bumrah,Harbhajan Singh,Mumbai Indians
733999,V Kohli,CH Gayle,VH Zol,AB de Villiers,Yuvraj Singh,JA Morkel,PA Patel,MA Starc,AB Dinda,VR Aaron,YS Chahal,Royal Challengers Bangalore
734001,AJ Finch,S Dhawan,KL Rahul,DA Warner,NV Ojha,DW Steyn,B Kumar,IK Pathan,A Mishra,KV Sharma,MC Henriques,Sunrisers Hyderabad
734005,CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,S Rana,M Muralitharan,MA Starc,AN Ahmed,YS Chahal,NaN,Royal Challengers Bangalore
734007,AJ Finch,S Dhawan,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,B Kumar,DW Steyn,A Mishra,NaN,Sunrisers Hyderabad
734011,AM Rahane,KK Nair,KK Cooper,SV Samson,STR Binny,BCJ Cutting,JP Faulkner,DS Kulkarni,PV Tambe,R Bhatia,NaN,Rajasthan Royals
734015,AJ Finch,S Dhawan,NV Ojha,DA Warner,KL Rahul,IK Pathan,DJG Sammy,KV Sharma,DW Steyn,B Kumar,A Mishra,Sunrisers Hyderabad
734023,DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,BW Hilfenhaus,IC Pandey,MM Sharma,R Ashwin,NaN,Chennai Super Kings
734035,RR Rossouw,YV Takawale,VH Zol,V Kohli,Yuvraj Singh,AB de Villiers,S Rana,MA Starc,SB Jakati,R Rampaul,YS Chahal,Royal Challengers Bangalore
734037,DA Warner,NV Ojha,S Dhawan,Y Venugopal Rao,DJG Sammy,S Anirudha,JO Holder,KV Sharma,Parvez Rasool,B Kumar,DW Steyn,Sunrisers Hyderabad
734041,SR Watson,SV Samson,KK Nair,BJ Hodge,JP Faulkner,KK Cooper,DS Kulkarni,PV Tambe,NaN,NaN,NaN,Rajasthan Royals
736437,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,KJ Abbott,WD Parnell,R McLaren,AM Phangiso,Imran Tahir,NaN,South Africa
736439,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,DA Miller,R McLaren,WD Parnell,KJ Abbott,AM Phangiso,Imran Tahir,South Africa
736441,H Masakadza,Sikandar Raza,R Mutumbami,E Chigumbura,SC Williams,MN Waller,LM Jongwe,P Utseya,J Nyumbu,T Kamungozi,T Panyangara,Zimbabwe
736445,AJ Finch,PJ Hughes,MR Marsh,GJ Bailey,GJ Maxwell,SPD Smith,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,KW Richardson,Australia
736447,HM Amla,Q de Kock,F du Plessis,RR Rossouw,DA Miller,JP Duminy,R McLaren,DW Steyn,KJ Abbott,AM Phangiso,Imran Tahir,South Africa
736449,AJ Finch,PJ Hughes,MJ Clarke,GJ Bailey,GJ Maxwell,MR Marsh,BJ Haddin,JP Faulkner,MA Starc,BCJ Cutting,NM Lyon,Australia
736451,AJ Finch,PJ Hughes,SPD Smith,GJ Maxwell,GJ Bailey,MR Marsh,BJ Haddin,MG Johnson,MA Starc,KW Richardson,NM Lyon,Australia
736455,AJ Finch,PJ Hughes,SPD Smith,GJ Bailey,MR Marsh,GJ Maxwell,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,NM Lyon,Australia
736499,Zeeshan Siddiqui,Zeeshan Maqsood,Arif Hussain,Khawar Ali,VS Wategaonkar,Sultan Ahmed,Aamir Kaleem,Amir Ali,M Ansari,RJ Ranpura,Mohammad Nadeem,Oman
736501,Amjad Ali,Salman Faris,Khurram Khan,SP Patil,Shaiman Anwar,Krishna Chandran,Mohammad Shahzad (2),Fayyaz Ahmed,Mohammad Naveed,Kamran Shazad,NoorNaNulNaNAmin,United Arab Emirates
736503,Noor Ali Zadran,Usman Ghani,Rahmat Shah,Samiullah Shenwari,Hashmatullah Shahidi,Mohammad Nabi,Shafiqullah,Shapoor Zadran,Dawlat Zadran,Mirwais Ashraf,Amir Hamza,Afghanistan
736505,Anwar Arudin,Suhan Alagaratnam,Ahmed Faiz Mohammad Noor,Nasir Shafiq,Shafiq Sharif,Khizar Hayat,Suharril Fetri,Muhammad Wafiq,Shahrulnizam Yusof,Hassan Ghulam,S Navaratnam,Malaysia
736507,Zeeshan Siddiqui,Zeeshan Maqsood,Khawar Ali,VS Wategaonkar,Arif Hussain,AV Lalcheta,Aamir Kaleem,Sultan Ahmed,Amir Ali,RJ Ranpura,M Ansari,Oman
736511,Irfan Ahmed,Skhawat Ali,JJ Atkinson,Nizakat Khan,Babar Hayat,Waqas Barkat,Ankur Sharma,Haseeb Amjad,Tanwir Afzal,Nadeem Ahmed,Ehsan Nawaz,Hong Kong
736515,Zeeshan Siddiqui,Zeeshan Maqsood,Arif Hussain,VS Wategaonkar,Khawar Ali,Aamir Kaleem,Sultan Ahmed,Amir Ali,AV Lalcheta,RJ Ranpura,M Ansari,Oman
736517,Irfan Ahmed,Waqas Barkat,Nizakat Khan,JJ Atkinson,Babar Hayat,Ankur Sharma,JPR Lamsam,Haseeb Amjad,Tanwir Afzal,Nadeem Ahmed,Ehsan Nawaz,Hong Kong
736519,Nasir Shafiq,Anwar Arudin,Ahmed Faiz Mohammad Noor,Shafiq Sharif,Suhan Alagaratnam,Suharril Fetri,Hammadullah Khan,Khizar Hayat,Hassan Ghulam,Shahrulnizam Yusof,S Navaratnam,Malaysia
736521,Noor Ali Zadran,Usman Ghani,Hashmatullah Shahidi,Nasir Jamal,Samiullah Shenwari,Mohammad Nabi,Shafiqullah,Mirwais Ashraf,Dawlat Zadran,Amir Hamza,Shapoor Zadran,Afghanistan
736525,Nasir Shafiq,Anwar Arudin,Ahmed Faiz Mohammad Noor,Shafiq Sharif,Suharril Fetri,Hammadullah Khan,Khizar Hayat,HB Ralalage,Hassan Ghulam,Muhammad Wafiq,Shahrulnizam Yusof,Malaysia
742619,AP Devcich,DG Brownlie,KS Williamson,LRPL Taylor,TWM Latham,JDS Neesham,L Ronchi,DL Vettori,NL McCullum,KD Mills,AF Milne,New Zealand
742621,Mohammad Hafeez,Ahmed Shehzad,Younis Khan,Asad Shafiq,Haris Sohail,MisbahNaNulNaNHaq,Sarfraz Ahmed,Shahid Afridi,Wahab Riaz,Sohail Tanvir,Mohammad Irfan,Pakistan
742623,Mohammad Hafeez,Ahmed Shehzad,Younis Khan,Asad Shafiq,Haris Sohail,Shahid Afridi,Umar Akmal,Sarfraz Ahmed,Sohail Tanvir,Mohammad Irfan,Wahab Riaz,Pakistan
742625,MJ Guptill,DG Brownlie,KS Williamson,LRPL Taylor,CJ Anderson,TWM Latham,MJ Henry,AF Milne,MJ McClenaghan,DL Vettori,NaN,New Zealand
742627,MJ Guptill,DG Brownlie,KS Williamson,LRPL Taylor,L Ronchi,TWM Latham,MJ Henry,AF Milne,MJ McClenaghan,AP Devcich,NL McCullum,New Zealand
743943,JJ Roy,JE Root,AD Hales,EJG Morgan,BA Stokes,JC Buttler,SW Billings,AU Rashid,CJ Jordan,LE Plunkett,ST Finn,England
743945,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,GD Elliott,L Ronchi,MJ Santner,TG Southee,TA Boult,MJ McClenaghan,NL McCullum,New Zealand
743947,JJ Roy,AD Hales,EJG Morgan,JE Root,BA Stokes,JC Buttler,SW Billings,AU Rashid,DJ Willey,MA Wood,ST Finn,England
743949,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,GD Elliott,L Ronchi,MJ Santner,TG Southee,BM Wheeler,MJ McClenaghan,MJ Henry,New Zealand
743951,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,MJ Santner,GD Elliott,L Ronchi,BM Wheeler,TG Southee,MJ Henry,AW Mathieson,New Zealand
743973,JA Burns,DA Warner,SPD Smith,GJ Bailey,GJ Maxwell,SR Watson,MR Marsh,MS Wade,MA Starc,NM CoulterNaNNile,PJ Cummins,Australia
743977,JA Burns,DA Warner,SPD Smith,GJ Bailey,GJ Maxwell,SR Watson,MS Wade,MR Marsh,MA Starc,NM CoulterNaNNile,PJ Cummins,Australia
743979,JA Burns,DA Warner,SPD Smith,GJ Bailey,GJ Maxwell,SR Watson,MR Marsh,MS Wade,NM CoulterNaNNile,MA Starc,PJ Cummins,Australia
743981,JJ Roy,AD Hales,JWA Taylor,EJG Morgan,BA Stokes,JM Bairstow,MM Ali,LE Plunkett,CR Woakes,AU Rashid,ST Finn,England
743983,JA Burns,AJ Finch,SPD Smith,GJ Bailey,GJ Maxwell,MR Marsh,MP Stoinis,MS Wade,JW Hastings,JL Pattinson,PJ Cummins,Australia
743985,JJ Roy,JWA Taylor,AD Hales,EJG Morgan,BA Stokes,JM Bairstow,MM Ali,DJ Willey,AU Rashid,MA Wood,RJW Topley,England
744679,Tamim Iqbal,Anamul Haque,Mominul Haque,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Ziaur Rahman,Mashrafe Mortaza,Abdur Razzak,AlNaNAmin Hossain,Bangladesh
744681,RV Uthappa,AM Rahane,CA Pujara,AT Rayudu,SK Raina,WP Saha,STR Binny,AR Patel,A Mishra,MM Sharma,UT Yadav,India
745159,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,NLTC Perera,SMA Priyanjan,KMDN Kulasekara,SL Malinga,HMRKB Herath,Sri Lanka
745161,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,S Prasanna,SMA Priyanjan,NLTC Perera,KMDN Kulasekara,SL Malinga,HMRKB Herath,Sri Lanka
745163,Ahmed Shehzad,Sharjeel Khan,Mohammad Hafeez,MisbahNaNulNaNHaq,Fawad Alam,Umar Akmal,Sohaib Maqsood,Shahid Afridi,Wahab Riaz,Saeed Ajmal,Mohammad Irfan,Pakistan
746087,AD de Lange,R Gaznavi,CR Kumarage,CR Suryawanshi,KB Shinde,C Janik,A Mutreja,A Goenka,M Dharmichand,Abhiraj Singh,Amjad Mahboob,Singapore
746091,J Chaturanga,Adnan Butt,Mirza Baig,Adil Hanif,Mirza Yaqoob,Azeem ul Haq,Yasser Nazir,Anasim Khan,Yaser Sadeq,Huzaifa Akram,Sameer Minhas,Bahrain
746093,Mohammed Irfan,Mudassar Ali,Ali Zaheer,Abid Mushtaq,Mohammed Ghulam,Hisham Mirza,Mohammad Amin,Abdul Jabar,Saad Khalid,Faizan Ali,Abdullah Akhunzada,Kuwait
746095,A Mutreja,R Gaznavi,CR Kumarage,CR Suryawanshi,C Janik,Saad Janjua,KB Shinde,Abhiraj Singh,M Dharmichand,Amjad Mahboob,S Appusamy,Singapore
746097,J Chaturanga,Adnan Butt,Mirza Baig,Adil Hanif,Mirza Yaqoob,Azeem ul Haq,Yasser Nazir,Ubaid Minhas,Yaser Sadeq,Rashid Hussain,Sameer Minhas,Bahrain
746101,Manoj Adhikari,S Chhetri,SR Gurung,J Singye,S Tobgay,T Jamtsho,T Wangchuk,S Pradhan,L Yonten,DK Subba,Suman Pradhan,Bhutan
746105,Abdul Waheed,Abdullah Qureshi,Ibrarul Haq,Hammad Saeed,Shahbaz Rasheed,Afzal Saleem,Mohammad Abdullah,Nadeem Javed,Akram Aslam,Faheem Afrad,NaN,Saudi Arabia
746107,Abdullah Shahid,M Azzam,Ahmed Hassan,Mohamed Rishwan,Shafraz Jaleel,Ahmed Faiz,Hassan Rasheed,Mohamed Mahfooz,Mihusan Hamid,Ibrahim Hassan,S Saeed,Maldives
749539,Zameer Khan,FA Klokker,Rizwan Mahmood,HAM Shah,Zishan Shah,Kamran Mahmood,A Khan,Yasir Iqbal,Aftab Ahmed (2),A Bulow,Bashir Shah,Denmark
749541,Zeeshan Siddiqui,Zeeshan Maqsood,Arif Hussain,VS Wategaonkar,Adnan Ilyas,Sultan Ahmed,Aamir Kaleem,Amir Ali,AV Lalcheta,RJ Ranpura,M Ansari,Oman
749543,NAT Watkins,PW Gough,BDH Stevens,JW Jenner,ASJ Dewhurst,C Bisson,EJ Farley,SSJ Dewhurst,CJ Bodenstein,TE Minty,AW HawkinsNaNKay,Jersey
749545,Zameer Khan,FA Klokker,Rizwan Mahmood,HAM Shah,Zishan Shah,Kamran Mahmood,A Khan,Yasir Iqbal,Aftab Ahmed (2),Bashir Shah,RB Javed,Denmark
749547,PW Gough,NAT Watkins,BDH Stevens,JW Jenner,DA Morrison,ASJ Dewhurst,EJ Farley,SSJ Dewhurst,CJ Bodenstein,AW HawkinsNaNKay,CW Perchard,Jersey
749551,AM Northcote,DA Marage,A Bonora,DG Crowley,CS Sandri,MG Raso,V Pennazza,WTN Fernando,GRD Munasinghe,Fida Hussain,MGSM Fernando,Italy
749553,AD de Lange,CR Kumarage,CR Suryawanshi,R Gaznavi,C Janik,Saad Janjua,KB Shinde,M Dharmichand,S Vijayakumar,Amjad Mahboob,Abhiraj Singh,Singapore
749555,FA Klokker,A Khan,MR Pedersen,Zishan Shah,Shehzad Ahmed,HAM Shah,Yasir Iqbal,Kamran Mahmood,Aftab Ahmed (2),Bashir Shah,RB Javed,Denmark
749557,Zeeshan Siddiqui,Zeeshan Maqsood,Jatinder Singh,Arif Hussain,Adnan Ilyas,AV Lalcheta,Sultan Ahmed,Amir Ali,Aamir Kaleem,RJ Ranpura,M Ansari,Oman
749563,Zeeshan Siddiqui,Zeeshan Maqsood,Jatinder Singh,Arif Hussain,VS Wategaonkar,Sultan Ahmed,Amir Ali,Aamir Kaleem,RJ Ranpura,AV Lalcheta,M Ansari,Oman
749567,PW Gough,EJ Farley,BDH Stevens,NAT Watkins,DA Morrison,ASJ Dewhurst,SSJ Dewhurst,CJ Bodenstein,AW HawkinsNaNKay,CW Perchard,JN Duckett,Jersey
749571,Zameer Khan,HAM Shah,Rizwan Mahmood,Zishan Shah,Kamran Mahmood,MR Pedersen,A Khan,Aftab Ahmed (2),Yasir Iqbal,A Bulow,Bashir Shah,Denmark
749573,Zeeshan Siddiqui,Zeeshan Maqsood,Jatinder Singh,Arif Hussain,Adnan Ilyas,Sultan Ahmed,Amir Ali,Aamir Kaleem,AV Lalcheta,Sufyan Mehmood,M Ansari,Oman
749771,MJ Guptill,JDS Neesham,DG Brownlie,BB McCullum,TWM Latham,CJ Anderson,L Ronchi,DL Vettori,NL McCullum,KD Mills,TA Boult,New Zealand
749773,HM Amla,Q de Kock,F du Plessis,AB de Villiers,JP Duminy,DA Miller,RR Rossouw,VD Philander,DW Steyn,Imran Tahir,M Morkel,South Africa
749781,FDM Karunaratne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,HDRL Thirimanne,BMAJ Mendis,NLTC Perera,SMSM Senanayake,KMDN Kulasekara,RMS Eranga,Sri Lanka
749783,MJ Guptill,BB McCullum,TWM Latham,LRPL Taylor,DL Vettori,CJ Anderson,NL McCullum,AF Milne,MJ Henry,TA Boult,L Ronchi,New Zealand
749787,FDM Karunaratne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,HDRL Thirimanne,NLTC Perera,BMAJ Mendis,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath,Sri Lanka
749789,MJ Guptill,KS Williamson,BB McCullum,LRPL Taylor,GD Elliott,CJ Anderson,L Ronchi,TG Southee,TA Boult,NL McCullum,MJ McClenaghan,New Zealand
749791,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,CJ Anderson,L Ronchi,GD Elliott,DL Vettori,KD Mills,TA Boult,MJ McClenaghan,New Zealand
749793,HDRL Thirimanne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,S Prasanna,LD Chandimal,NLTC Perera,KMDN Kulasekara,RMS Eranga,PVD Chameera,NaN,Sri Lanka
749795,Mohammad Hafeez,Younis Khan,Ahmed Shehzad,MisbahNaNulNaNHaq,Haris Sohail,Umar Akmal,Sarfraz Ahmed,Shahid Afridi,Bilawal Bhatti,Ehsan Adil,Mohammad Irfan,Pakistan
749797,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,GD Elliott,L Ronchi,NL McCullum,TG Southee,TA Boult,DL Vettori,AF Milne,New Zealand
750663,TM Dilshan,MDKJ Perera,KC Sangakkara,DPMD Jayawardene,AD Mathews,NLTC Perera,HDRL Thirimanne,BMAJ Mendis,KTGD Prasad,BAW Mendis,HMRKB Herath,Sri Lanka
750665,AN Cook,MM Ali,IR Bell,JE Root,EJG Morgan,RS Bopara,JC Buttler,CR Woakes,JC Tredwell,ST Finn,HF Gurney,England
750667,TM Dilshan,MDKJ Perera,KC Sangakkara,SHT Kandamby,AD Mathews,HDRL Thirimanne,BMAJ Mendis,NLTC Perera,KTGD Prasad,HMRKB Herath,BAW Mendis,Sri Lanka
750669,MM Ali,AD Hales,JWA Taylor,JE Root,RS Bopara,EJG Morgan,JC Buttler,BA Stokes,CR Woakes,CJ Jordan,ST Finn,England
750673,DPMD Jayawardene,TM Dilshan,KC Sangakkara,S Prasanna,AD Mathews,LD Chandimal,NLTC Perera,BMAJ Mendis,SMSM Senanayake,RAS Lakmal,NaN,Sri Lanka
750675,DPMD Jayawardene,TM Dilshan,KC Sangakkara,AD Mathews,LD Chandimal,NLTC Perera,BMAJ Mendis,S Prasanna,MDK Perera,RAS Lakmal,NaN,Sri Lanka
754723,DA Warner,AJ Finch,MJ Clarke,SR Watson,GJ Bailey,MR Marsh,MS Wade,GJ Maxwell,MG Johnson,NM CoulterNaNNile,JR Hazlewood,Australia
754725,DA Warner,SR Watson,AJ Finch,SPD Smith,GJ Bailey,MR Marsh,MS Wade,GJ Maxwell,MG Johnson,NM CoulterNaNNile,JR Hazlewood,Australia
754727,AJ Finch,DA Warner,SR Watson,SPD Smith,GJ Bailey,MR Marsh,MS Wade,MA Starc,JR Hazlewood,KW Richardson,XJ Doherty,Australia
754729,Q de Kock,HM Amla,F du Plessis,AB de Villiers,DA Miller,F Behardien,R McLaren,RJ Peterson,WD Parnell,DW Steyn,KJ Abbott,South Africa
754731,HM Amla,Q de Kock,RR Rossouw,F du Plessis,DA Miller,F Behardien,WD Parnell,R McLaren,M Morkel,KJ Abbott,RJ Peterson,South Africa
754749,RG Sharma,S Dhawan,AM Rahane,V Kohli,SK Raina,MS Dhoni,AR Patel,R Ashwin,B Kumar,Mohammed Shami,UT Yadav,India
754751,IR Bell,JWA Taylor,JE Root,MM Ali,EJG Morgan,RS Bopara,JC Buttler,CR Woakes,CJ Jordan,ST Finn,SCJ Broad,England
754753,AM Rahane,S Dhawan,AT Rayudu,V Kohli,SK Raina,MS Dhoni,STR Binny,AR Patel,B Kumar,Mohammed Shami,UT Yadav,India
754755,MM Ali,IR Bell,JWA Taylor,JE Root,EJG Morgan,JC Buttler,RS Bopara,CR Woakes,SCJ Broad,JM Anderson,ST Finn,England
754759,AM Rahane,S Dhawan,V Kohli,SK Raina,AT Rayudu,MS Dhoni,STR Binny,RA Jadeja,AR Patel,MM Sharma,Mohammed Shami,India
754789,Marina Iqbal,Javeria Khan,Bismah Maroof,Nain Abidi,Aliya Riaz,Nida Dar,Sana Mir,Asmavia Iqbal,Qanita Jalil,Sidra Nawaz,Sadia Yousuf,Pakistan
754809,Kycia A Knight,HK Matthews,SR Taylor,DJS Dottin,MR Aguilleira,SA Campbelle,SF Daley,A Mohammed,TD Smartt,SC Selman,SS Connell,West Indies
754811,NE Bolton,EJ Villani,MM Lanning,EA Perry,AJ Blackwell,AJ Healy,JL Jonassen,EA Osborne,RM Farrell,KM Beams,ML Schutt,Australia
754813,Kycia A Knight,HK Matthews,SR Taylor,DJS Dottin,SA Campbelle,B Cooper,SL Quintyne,MR Aguilleira,A Mohammed,SS Connell,SL Munroe,West Indies
754815,NE Bolton,EJ Villani,MM Lanning,JE Cameron,EA Perry,AJ Healy,JL Jonassen,JL Hunter,EA Osborne,KM Beams,ML Schutt,Australia
756037,Noor Ali Zadran,Usman Ghani,Rahmat Shah,Hashmatullah Shahidi,Samiullah Shenwari,Mohammad Nabi,Shafiqullah,Gulbadin Naib,Dawlat Zadran,Shapoor Zadran,Sharafuddin Ashraf,Afghanistan
756039,H Masakadza,Sikandar Raza,BRM Taylor,SC Williams,MN Waller,E Chigumbura,T Maruma,N M'shangwe,SW Masakadza,T Kamungozi,TL Chatara,Zimbabwe
756041,Javed Ahmadi,Usman Ghani,Gulbadin Naib,Nasir Jamal,Samiullah Shenwari,Mohammad Nabi,Shafiqullah,Mirwais Ashraf,Dawlat Zadran,Sharafuddin Ashraf,Aftab Alam,Afghanistan
756735,CL White,LJ Wright,KP Pietersen,GJ Maxwell,DJ Hussey,JP Faulkner,TIF Triffitt,CA Rose,JW Hastings,MA Beer,JM Bird,Melbourne Stars
756781,JJ Peirson,CA Lynn,PJ Forrest,DT Christian,NJ Reardon,A Flintoff,BCJ Cutting,JS Floros,RM Duffield,CJ Gannon,JR Hopes,Brisbane Heat
756787,CJ Simmons,TP Ludeman,JR Dean,RN ten Doeschate,TM Head,J Botha,AI Ross,KW Richardson,B Laughlin,A Zampa,SW Tait,Adelaide Strikers
756795,SE Marsh,M Klinger,AC Voges,JP Behrendorff,Yasir Arafat,AJ Tye,GB Hogg,AC Agar,NaN,NaN,NaN,Perth Scorchers
757507,L Lee,T Chetty,D van Niekerk,M du Preez,M Kapp,CL Tryon,B Bezuidenhout,S Ismail,Y Fourie,M Daniels,MM Letsoalo,South Africa
757509,AC Jayangani,PM Weerakkody,PRCS Kumarihami,HASD Siriwardene,GWHM Perera,BYA Mendis,LE Kaushalya,KADA Kanchana,SS Weerakkody,HAM Samuddika,I Ranaweera,Sri Lanka
760787,Tamim Iqbal,Anamul Haque,Mominul Haque,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Mashrafe Mortaza,Arafat Sunny,AlNaNAmin Hossain,Rubel Hossain,Bangladesh
760789,Tamim Iqbal,Anamul Haque,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Mahmudullah,Mashrafe Mortaza,Mominul Haque,Rubel Hossain,AlNaNAmin Hossain,Arafat Sunny,Bangladesh
760791,Tamim Iqbal,Anamul Haque,Mominul Haque,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Sabbir Rahman,Mashrafe Mortaza,Shafiul Islam,Rubel Hossain,Arafat Sunny,Bangladesh
760793,Tamim Iqbal,Anamul Haque,Imrul Kayes,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Abul Hasan,Mashrafe Mortaza,Rubel Hossain,Jubair Hossain,Bangladesh
760795,H Masakadza,Sikandar Raza,V Sibanda,BRM Taylor,SF Mire,T Maruma,E Chigumbura,T Panyangara,J Nyumbu,TL Chatara,T Kamungozi,Zimbabwe
770121,DR Smith,DJ Bravo,DM Bravo,MN Samuels,D Ramdin,KA Pollard,AD Russell,DJG Sammy,R Rampaul,JE Taylor,SJ Benn,West Indies
770123,AM Rahane,S Dhawan,AT Rayudu,V Kohli,SK Raina,MS Dhoni,RA Jadeja,B Kumar,Mohammed Shami,UT Yadav,A Mishra,India
770127,AM Rahane,S Dhawan,V Kohli,SK Raina,MS Dhoni,RA Jadeja,AT Rayudu,B Kumar,UT Yadav,Mohammed Shami,AR Patel,India
777995,K Shrestha,SR Magar,Nary Thapa,S Magar,RC Belbashi,MM Chaudhary,I Barma,R Rawal,Karuna Bhandari,S Khadka,NaN,Nepal
778021,Jiang Shuyao,Lei Sun,Song Yang Yang,Zhang Yufei,Li Jian,Zhong Wenyi,H Min Jian,Wang Jing,Gaofeng Hu,Zhang Peng,NaN,China
778031,GSNFG Jayasuriya,WU Tharanga,LD Chandimal,HDRL Thirimanne,BMAJ Mendis,LHD Dilhara,CKB Kulasekara,RLB Rambukwella,I Udana,KDK Vithanage,PC de Silva,Sri Lanka
778037,Irfan Ahmed,Waqas Barkat,JJ Atkinson,Nizakat Khan,MS Chapman,Skhawat Ali,Aizaz Khan,JPR Lamsam,Nadeem Ahmed,Daljeet Singh,A Mehmood,Hong Kong
785961,TS Fray,T Manders,C Burgess,DC Stovell,JJ Tucker,LOB Cann,AC Douglas,MO Jones,KS Leverock,DMW Rawlins,D Talbot,Bermuda
785963,Anwar Arudin,Nasir Shafiq,Ahmed Faiz Mohammad Noor,Suhan Alagaratnam,Shafiq Sharif,Suharril Fetri,Khizar Hayat,Aminuddin Ramly,Hassan Ghulam,S Navaratnam,Pavandeep Singh,Malaysia
785965,RG Mukasa,AS Kyobe,HB Kayondo,Naeem Bardai,PM Selowa,J Sebanja,B Masaba,F Nsubuga,DK Arinaitwe,D Muhumuza,H Ssenyondo,Uganda
785967,SS Nadkarni,Steven Ryan Taylor,SR Santhanam,SJ Massiah,A Thyagarajan,K Ganesh,TK Patel,Adil Bhatti,JJC Lawson,Muhammad Ghous,Usman Shuja,United States of America
785969,TS Fray,JJ Tucker,C Burgess,T Manders,DC Stovell,LOB Cann,AC Douglas,MO Jones,KS Leverock,DMW Rawlins,D Talbot,Bermuda
785975,RG Mukasa,AS Kyobe,HB Kayondo,PM Selowa,B Masaba,DK Arinaitwe,Naeem Bardai,J Sebanja,F Nsubuga,D Ruyange,H Ssenyondo,Uganda
785977,Steven Ryan Taylor,Fahad Babar,SJ Massiah,SR Santhanam,A Thyagarajan,Adil Bhatti,K Ganesh,JJC Lawson,EH Hutchinson,Muhammad Ghous,Danial Ahmed,United States of America
785979,RG Mukasa,AS Kyobe,HB Kayondo,PM Selowa,L Sematimba,Naeem Bardai,DK Arinaitwe,H Ssenyondo,F Nsubuga,J Sebanja,D Ruyange,Uganda
785983,A Mutreja,CR Kumarage,AE Paraam,KB Shinde,C Janik,CR Suryawanshi,Saad Janjua,Amjad Mahboob,S Vijayakumar,M Dharmichand,Abhiraj Singh,Singapore
785985,TS Fray,T Manders,OGL Bascome,C Burgess,DC Stovell,AC Douglas,KS Leverock,MO Jones,JA DeSilva,DMW Rawlins,KE Bashir,Bermuda
785987,Anwar Arudin,Nasir Shafiq,Ahmed Faiz Mohammad Noor,Suharril Fetri,Shafiq Sharif,Khizar Hayat,S Navaratnam,Aminuddin Ramly,D Duraisingam,Shahrulnizam Yusof,Pavandeep Singh,Malaysia
785989,A Mutreja,KB Shinde,C Janik,AE Paraam,R Gaznavi,CR Suryawanshi,S Vijayakumar,Abhiraj Singh,M Dharmichand,Amjad Mahboob,S Appusamy,Singapore
785991,TS Fray,AC Douglas,KS Leverock,C Burgess,OGL Bascome,DMW Rawlins,T Manders,JA DeSilva,DC Stovell,MO Jones,KE Bashir,Bermuda
